channel,fetched_at,source_url,external_product_id,brand_name,product_name,model_code,detail_url,thumbnail_url,feature_tags_json,offer_count,rating,review_count,order_count,ranking_rank,metadata_json
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:1514,코웨이,엘리트 정수기(지하수),CP-6340L,https://miso.kr/booking/rental/water_purifier/CP-6340L,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/COWAY/COWAYP12/COWAYP12_MAIN_1.jpg,"[""냉수"",""정수""]",4,,,,,"{""popularity"":4,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""냉정"",""filterMethod"":""지하수용"",""colorNames"":[""포슬린 화이트""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:1545,코웨이,프라임 스탠드,CHP-5720L,https://miso.kr/booking/rental/water_purifier/CHP-5720L,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/COWAY/COWAYP17/COWAYP17_MAIN_1.png,"[""냉수"",""온수"",""정수""]",6,,,,,"{""popularity"":7,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""스탠드형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":""지하수용"",""colorNames"":[""오트밀 베이지""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:1550,코웨이,아이스 스탠드 슬림,CHPI-620L,https://miso.kr/booking/rental/water_purifier/CHPI-620L,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/COWAY/COWAYP8/COWAYP8_MAIN_1.png,"[""얼음"",""냉수"",""온수"",""정수""]",6,,,,,"{""popularity"":5,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""스탠드형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""얼음냉온정"",""filterMethod"":""지하수용"",""colorNames"":[""화이트"",""블랙""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:1554,코웨이,조리수기(P-150N),P-150N,https://miso.kr/booking/rental/water_purifier/P-150N,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/COWAY/COWAYP14/COWAYP14_MAIN_1.jpeg,"[""정수""]",1,,,,,"{""popularity"":10,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""언더싱크"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""정수"",""filterMethod"":null,""colorNames"":[""실버""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:1560,코웨이,프라임 베이직,P-6320L,https://miso.kr/booking/rental/water_purifier/P-6320L,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/COWAY/COWAYP19/COWAYP19_MAIN_1.jpg,"[""정수""]",4,,,,,"{""popularity"":4,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""정수"",""filterMethod"":""지하수용"",""colorNames"":[""오트밀 베이지""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:1585,코웨이,RO직수 스탠드,CHP-5700R,https://miso.kr/booking/rental/water_purifier/CHP-5700R,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/COWAY/COWAYP22/COWAYP22_MAIN_1.png,"[""냉수"",""온수"",""정수""]",1,,,,,"{""popularity"":9,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""스탠드형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":""지하수용"",""colorNames"":[""화이트""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:1591,코웨이,프라임 아이스 맥스 스탠드,CHPI-5810L,https://miso.kr/booking/rental/water_purifier/CHPI-5810L,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/COWAY/COWAYP18/COWAYP18_MAIN_1.jpg,"[""얼음"",""냉수"",""온수"",""정수""]",6,,,,,"{""popularity"":5,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""스탠드형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""얼음냉온정"",""filterMethod"":""지하수용"",""colorNames"":[""미스티 그레이""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:1629,코웨이,AIS 얼음정수기,CPI-7511L,https://miso.kr/booking/rental/water_purifier/CPI-7511L,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/COWAY/COWAYP20/COWAYP20_MAIN_1.jpg,"[""얼음"",""냉수"",""정수""]",8,,,,,"{""popularity"":4,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""얼음냉정"",""filterMethod"":""지하수용"",""colorNames"":[""미스티 그레이""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:1649,코웨이,AIS 탄산얼음정수기,CPSI-8510L,https://miso.kr/booking/rental/water_purifier/CPSI-8510L,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/COWAY/COWAYP21/COWAYP21_MAIN_1.png,"[""얼음"",""냉수"",""정수""]",3,,,,,"{""popularity"":9,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""얼음냉정"",""filterMethod"":""지하수용"",""colorNames"":[""미스티 그레이""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:1662,쿠쿠,100도씨 끓인물,CP-TS100,https://miso.kr/booking/rental/water_purifier/CP-TS100,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/CUCKOO/CUCKOOP1/CUCKOOP1_MAIN_0.png,"[""냉수"",""온수"",""정수""]",24,,,,,"{""popularity"":3,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""그레이스 화이트"",""그레이스 핑크"",""화이트 실버"",""다크 실버""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:1691,쿠쿠,내추럴 워터정수기,CP-F603HW,https://miso.kr/booking/rental/water_purifier/CP-F603HW,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/CUCKOO/CUCKOOP3/CUCKOOP3_MAIN_0.png,"[""냉수"",""온수"",""정수""]",2,,,,,"{""popularity"":3,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""화이트""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:1701,쿠쿠,내추럴 워터정수기,CP-F603SW,https://miso.kr/booking/rental/water_purifier/CP-F603SW,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/CUCKOO/CUCKOOP24/CUCKOOP24_MAIN_1.png,"[""냉수"",""온수"",""정수""]",2,,,,,"{""popularity"":3,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""스탠드형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""화이트""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:1707,쿠쿠,대용량 얼음정수기,CP-ACS1610SW,https://miso.kr/booking/rental/water_purifier/CP-ACS1610SW,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/CUCKOO/CUCKOOP4/CUCKOOP4_MAIN_1.jpg,"[""얼음"",""냉수"",""온수"",""정수""]",2,,,,,"{""popularity"":4,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""스탠드형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""얼음냉온정"",""filterMethod"":null,""colorNames"":[""화이트""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:1710,쿠쿠,스팀100 바리스타,CP-ABSC100,https://miso.kr/booking/rental/water_purifier/CP-ABSC100,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/CUCKOO/CUCKOOP5/CUCKOOP5_MAIN_1.jpg,"[""냉수"",""온수"",""정수""]",12,,,,,"{""popularity"":5,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""그레이스 핑크"",""그레이스 화이트""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:1731,쿠쿠,스팀100 빌트인,CP-AAS100U,https://miso.kr/booking/rental/water_purifier/CP-AAS100U,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/CUCKOO/CUCKOOP6/CUCKOOP6_MAIN_1.jpg,"[""냉수"",""온수"",""정수""]",8,,,,,"{""popularity"":5,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""언더싱크"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""루미 다크실버"",""루미 화이트""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:1753,쿠쿠,스팀100 정수기,CP-ABS100,https://miso.kr/booking/rental/water_purifier/CP-ABS100,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/CUCKOO/CUCKOOP7/CUCKOOP7_MAIN_0.png,"[""냉수"",""온수"",""정수""]",12,,,,,"{""popularity"":3,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""그레이스 핑크"",""그레이스 화이트""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:1778,쿠쿠,인스퓨어 냉온 정수기,CP-W601HW,https://miso.kr/booking/rental/water_purifier/CP-W601HW,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/CUCKOO/CUCKOOP13/CUCKOOP13_MAIN_1.jpg,"[""냉수"",""온수"",""정수""]",3,,,,,"{""popularity"":7,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""화이트""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:1794,쿠쿠,인스퓨어 냉온 정수기,CP-W601SW,https://miso.kr/booking/rental/water_purifier/CP-W601SW,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/CUCKOO/CUCKOOP13/CUCKOOP13_MAIN_1.jpg,"[""냉수"",""온수"",""정수""]",3,,,,,"{""popularity"":7,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""스탠드형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""화이트""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:1803,쿠쿠,인스퓨어 냉온정,CP-AE501HW,https://miso.kr/booking/rental/water_purifier/CP-AE501HW,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/CUCKOO/CUCKOOP2/CUCKOOP2_MAIN_1.jpg,"[""냉수"",""온수"",""정수""]",2,,,,,"{""popularity"":5,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""화이트""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:1815,쿠쿠,인스퓨어 대용량,CP-QN3002S,https://miso.kr/booking/rental/water_purifier/CP-QN3002S,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/CUCKOO/CUCKOOP15/CUCKOOP15_MAIN_1.png,"[""냉수"",""온수"",""정수""]",3,,,,,"{""popularity"":4,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""스탠드형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""화이트""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:1828,쿠쿠,인스퓨어 미니 100,CP-AMS100E,https://miso.kr/booking/rental/water_purifier/CP-AMS100E,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/CUCKOO/CUCKOOP25/CUCKOOP25_MAIN_1.png,"[""냉수"",""온수"",""정수""]",16,,,,,"{""popularity"":2,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""어스 화이트"",""어스 베이지""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:1848,쿠쿠,인스퓨어 슬림,CP-X501HW(S),https://miso.kr/booking/rental/water_purifier/CP-X501HW(S),https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/CUCKOO/CUCKOOP10/CUCKOOP10_MAIN_0.png,"[""냉수"",""온수"",""정수""]",2,,,,,"{""popularity"":4,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""화이트""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:1857,쿠쿠,인스퓨어 슬림,CP-X501SW(S),https://miso.kr/booking/rental/water_purifier/CP-X501SW(S),https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/CUCKOO/CUCKOOP10/CUCKOOP10_MAIN_1.jpg,"[""냉수"",""온수"",""정수""]",2,,,,,"{""popularity"":4,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""스탠드형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""화이트""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:1865,쿠쿠,인스퓨어 일반 냉온,CP-W602HW(S),https://miso.kr/booking/rental/water_purifier/CP-W602HW(S),https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/CUCKOO/CUCKOOP11/CUCKOOP11_MAIN_1.jpg,"[""냉수"",""온수"",""정수""]",3,,,,,"{""popularity"":7,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""화이트""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:1880,쿠쿠,인스퓨어 일반 냉온,CP-W602SW,https://miso.kr/booking/rental/water_purifier/CP-W602SW,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/CUCKOO/CUCKOOP11/CUCKOOP11_MAIN_1.jpg,"[""냉수"",""온수"",""정수""]",3,,,,,"{""popularity"":7,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""스탠드형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""화이트""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:1895,쿠쿠,인스퓨어 중용량,CP-DN2001S,https://miso.kr/booking/rental/water_purifier/CP-DN2001S,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/CUCKOO/CUCKOOP12/CUCKOOP12_MAIN_1.jpg,"[""냉수"",""온수"",""정수""]",4,,,,,"{""popularity"":7,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""스탠드형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""화이트""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:1904,쿠쿠,인스퓨어 직수,CP-AK011,https://miso.kr/booking/rental/water_purifier/CP-AK011,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/CUCKOO/CUCKOOP9/CUCKOOP9_MAIN_1.png,"[""정수""]",18,,,,,"{""popularity"":6,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""정수"",""filterMethod"":null,""colorNames"":[""그레이스 블루"",""어스 핑크"",""어스 그레이지""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:1927,쿠쿠,인스퓨어 직수 자동살균,CP-AKS011,https://miso.kr/booking/rental/water_purifier/CP-AKS011,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/CUCKOO/CUCKOOP17/CUCKOOP17_MAIN_1.png,"[""정수""]",18,,,,,"{""popularity"":7,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""정수"",""filterMethod"":null,""colorNames"":[""그레이스 블루"",""어스 핑크"",""어스 그레이지""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:1949,쿠쿠,인스퓨어 RO 냉온정수기,CP-WR602HW,https://miso.kr/booking/rental/water_purifier/CP-WR602HW,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/CUCKOO/CUCKOOP18/CUCKOOP18_MAIN_1.png,"[""냉수"",""온수"",""정수""]",2,,,,,"{""popularity"":10,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":""지하수용"",""colorNames"":[""화이트""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:1955,쿠쿠,인스퓨어 RO 냉온정수기,CP-WRP602SW,https://miso.kr/booking/rental/water_purifier/CP-WRP602SW,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/CUCKOO/CUCKOOP22/CUCKOOP22_MAIN_1.png,"[""냉수"",""온수"",""정수""]",2,,,,,"{""popularity"":10,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""스탠드형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":""지하수용"",""colorNames"":[""화이트""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:1961,쿠쿠,인스퓨어 RO 대용량 정수기,CP-QRP3002S,https://miso.kr/booking/rental/water_purifier/CP-QRP3002S,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/CUCKOO/CUCKOOP23/CUCKOOP23_MAIN_1.png,"[""냉수"",""온수"",""정수""]",2,,,,,"{""popularity"":10,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""스탠드형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":""지하수용"",""colorNames"":[""화이트""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:1988,코웨이,아이콘2,CHP-7211N,https://miso.kr/booking/rental/water_purifier/CHP-7211N,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/COWAY/COWAYP11/COWAYP11_MAIN_3.png,"[""냉수"",""온수"",""정수""]",48,,,,9,"{""popularity"":1,""listingRank"":9,""listingTag"":""반값할인"",""listingDescription"":""코웨이 베스트셀러"",""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""스노우 화이트"",""트러플 실버"",""페블 그레이"",""블러썸 핑크"",""미네랄 블루"",""민트 그린""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:2025,쿠쿠,직수 정수기,CP-U011,https://miso.kr/booking/rental/water_purifier/CP-U011,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/CUCKOO/CUCKOOP19/CUCKOOP19_MAIN_1.jpg,"[""정수""]",12,,,,,"{""popularity"":3,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""정수"",""filterMethod"":null,""colorNames"":[""화이트"",""블랙""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:2076,현대큐밍,더슬림 마이핏,HQPM11CE_CHP,https://miso.kr/booking/rental/water_purifier/HQPM11CE_CHP,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/HYUNDAI/HYUNDAIP1/HYUNDAIP1_MAIN_1.jpg,"[""냉수"",""온수"",""정수""]",12,,,,,"{""popularity"":5,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""화이트"",""베이지""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:2095,현대큐밍,더슬림 마이핏,HQPM11CE_CP,https://miso.kr/booking/rental/water_purifier/HQPM11CE_CP,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/HYUNDAI/HYUNDAIP1/HYUNDAIP1_MAIN_1.jpg,"[""냉수"",""정수""]",6,,,,,"{""popularity"":5,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉정"",""filterMethod"":null,""colorNames"":[""화이트""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:2108,현대큐밍,더슬림 미니,P-M15CB0I,https://miso.kr/booking/rental/water_purifier/P-M15CB0I,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/HYUNDAI/HYUNDAIP2/HYUNDAIP2_MAIN_1.jpg,"[""정수""]",2,,,,,"{""popularity"":8,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""정수"",""filterMethod"":null,""colorNames"":[""블랙""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:2120,현대큐밍,더퓨어 마크업 대용량,HQP-M50SW,https://miso.kr/booking/rental/water_purifier/HQP-M50SW,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/HYUNDAI/HYUNDAIP7/HYUNDAIP7_MAIN_1.jpg,"[""냉수"",""온수"",""정수""]",3,,,,,"{""popularity"":9,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""스탠드형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""화이트""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:2130,현대큐밍,더퓨어 마크업 중용량,HQP-M50SW,https://miso.kr/booking/rental/water_purifier/HQP-M50SW,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/HYUNDAI/HYUNDAIP8/HYUNDAIP8_MAIN_1.jpg,"[""냉수"",""온수"",""정수""]",3,,,,,"{""popularity"":9,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""스탠드형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""화이트""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:2140,현대큐밍,더퓨어 마크업 RO,HQP-M40SW,https://miso.kr/booking/rental/water_purifier/HQP-M40SW,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/HYUNDAI/HYUNDAIP5/HYUNDAIP5_MAIN_1.png,"[""냉수"",""온수"",""정수""]",3,,,,,"{""popularity"":11,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""스탠드형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":""지하수용"",""colorNames"":[""화이트""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:2151,현대큐밍,더퓨어 베이직,P-B30CW0I,https://miso.kr/booking/rental/water_purifier/P-B30CW0I,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/HYUNDAI/HYUNDAIP3/HYUNDAIP3_MAIN_1.png,"[""냉수"",""온수"",""정수""]",3,,,,,"{""popularity"":5,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""화이트""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:2158,현대큐밍,더퓨어 베이직,P-B30SW0I,https://miso.kr/booking/rental/water_purifier/P-B30SW0I,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/HYUNDAI/HYUNDAIP3/HYUNDAIP3_MAIN_1.png,"[""냉수"",""온수"",""정수""]",3,,,,,"{""popularity"":5,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""스탠드형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""화이트""]}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:2165,현대큐밍,더퓨어 프리미엄RO,P-R40C(R)S,https://miso.kr/booking/rental/water_purifier/P-R40C(R)S,https://miso-customer-public.s3.ap-northeast-2.amazonaws.com/rental_img/20240322_purifier/HYUNDAI/HYUNDAIP4/HYUNDAIP4_MAIN_1.png,"[""냉수"",""온수"",""정수""]",3,,,,,"{""popularity"":11,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":""지하수용"",""colorNames"":[""화이트""]}"
