channel,fetched_at,source_url,external_product_id,external_offer_id,brand_name,product_name,model_code,product_detail_url,offer_url,public_monthly_fee,card_applied_monthly_fee,contract_term_months,management_type,promo_duration_months,post_promo_monthly_fee,support_pricing_model,support_amount,support_amount_min,support_amount_max,rating,review_count,order_count,ranking_rank,feature_tags_json,metadata_json
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WU923AS,ajd:2712:79981,LG전자,LG 퓨리케어 빌트인 듀얼 정수기 (냉온정),WU923AS,https://www.ajd.co.kr/electronics/overview/4020/detail/2712,https://www.ajd.co.kr/electronics/overview/4020/detail/2712,42900,12900,60,visit,,,hidden,,,,,115,,6,"[""정수"",""냉수"",""온수"",""살균수""]","{""productMetadata"":{""totalScore"":92.3,""reviewCount"":115,""textBadges"":[""위생기능 10위""],""specifications"":{""제품유형"":""언더싱크"",""정수타입"":""직수형"",""필터종류"":""중공사막"",""필터개수"":""2개"",""편의기능"":""7개"",""살균부위"":""직수관, 코크"",""직수관 재질"":""스테인리스"",""분리세척"":""X"",""정량출수"":""O"",""온수온도조절"":""X""},""scoreBreakdown"":{""정수성능"":84,""위생관리"":96,""편의기능"":90,""렌탈료"":100},""detailSn"":2712,""lowerCategorySn"":4020,""detailAverageScore"":92.3,""recommendLabel"":""★1년동안 1만원 할인 프로모션 적용!""},""offerMetadata"":{""rankingRank"":6,""benefitEvidence"":""not_exposed_in_detail"",""managementCycle"":""6M반값_6개월관리"",""companyName"":""LG전자"",""installCharge"":null,""rawManagementType"":""sys:productConfig:managementType:visit"",""cardDiscountAmount"":30000}}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WU923AS,ajd:2712:79983,LG전자,LG 퓨리케어 빌트인 듀얼 정수기 (냉온정),WU923AS,https://www.ajd.co.kr/electronics/overview/4020/detail/2712,https://www.ajd.co.kr/electronics/overview/4020/detail/2712,39900,9900,60,self,,,hidden,,,,,115,,6,"[""정수"",""냉수"",""온수"",""살균수""]","{""productMetadata"":{""totalScore"":92.3,""reviewCount"":115,""textBadges"":[""위생기능 10위""],""specifications"":{""제품유형"":""언더싱크"",""정수타입"":""직수형"",""필터종류"":""중공사막"",""필터개수"":""2개"",""편의기능"":""7개"",""살균부위"":""직수관, 코크"",""직수관 재질"":""스테인리스"",""분리세척"":""X"",""정량출수"":""O"",""온수온도조절"":""X""},""scoreBreakdown"":{""정수성능"":84,""위생관리"":96,""편의기능"":90,""렌탈료"":100},""detailSn"":2712,""lowerCategorySn"":4020,""detailAverageScore"":92.3,""recommendLabel"":""★1년동안 1만원 할인 프로모션 적용!""},""offerMetadata"":{""rankingRank"":6,""benefitEvidence"":""not_exposed_in_detail"",""managementCycle"":""6M반값_6개월필터발송"",""companyName"":""LG전자"",""installCharge"":null,""rawManagementType"":""sys:productConfig:managementType:self"",""cardDiscountAmount"":30000}}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WU923AS,ajd:2712:79987,LG전자,LG 퓨리케어 빌트인 듀얼 정수기 (냉온정),WU923AS,https://www.ajd.co.kr/electronics/overview/4020/detail/2712,https://www.ajd.co.kr/electronics/overview/4020/detail/2712,39900,9900,72,visit,,,hidden,,,,,115,,6,"[""정수"",""냉수"",""온수"",""살균수""]","{""productMetadata"":{""totalScore"":92.3,""reviewCount"":115,""textBadges"":[""위생기능 10위""],""specifications"":{""제품유형"":""언더싱크"",""정수타입"":""직수형"",""필터종류"":""중공사막"",""필터개수"":""2개"",""편의기능"":""7개"",""살균부위"":""직수관, 코크"",""직수관 재질"":""스테인리스"",""분리세척"":""X"",""정량출수"":""O"",""온수온도조절"":""X""},""scoreBreakdown"":{""정수성능"":84,""위생관리"":96,""편의기능"":90,""렌탈료"":100},""detailSn"":2712,""lowerCategorySn"":4020,""detailAverageScore"":92.3,""recommendLabel"":""★1년동안 1만원 할인 프로모션 적용!""},""offerMetadata"":{""rankingRank"":6,""benefitEvidence"":""not_exposed_in_detail"",""managementCycle"":""6M반값_6개월관리"",""companyName"":""LG전자"",""installCharge"":null,""rawManagementType"":""sys:productConfig:managementType:visit"",""cardDiscountAmount"":30000}}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WU923AS,ajd:2712:79989,LG전자,LG 퓨리케어 빌트인 듀얼 정수기 (냉온정),WU923AS,https://www.ajd.co.kr/electronics/overview/4020/detail/2712,https://www.ajd.co.kr/electronics/overview/4020/detail/2712,36900,6900,72,self,,,hidden,,,,,115,,6,"[""정수"",""냉수"",""온수"",""살균수""]","{""productMetadata"":{""totalScore"":92.3,""reviewCount"":115,""textBadges"":[""위생기능 10위""],""specifications"":{""제품유형"":""언더싱크"",""정수타입"":""직수형"",""필터종류"":""중공사막"",""필터개수"":""2개"",""편의기능"":""7개"",""살균부위"":""직수관, 코크"",""직수관 재질"":""스테인리스"",""분리세척"":""X"",""정량출수"":""O"",""온수온도조절"":""X""},""scoreBreakdown"":{""정수성능"":84,""위생관리"":96,""편의기능"":90,""렌탈료"":100},""detailSn"":2712,""lowerCategorySn"":4020,""detailAverageScore"":92.3,""recommendLabel"":""★1년동안 1만원 할인 프로모션 적용!""},""offerMetadata"":{""rankingRank"":6,""benefitEvidence"":""not_exposed_in_detail"",""managementCycle"":""6M반값_6개월필터발송"",""companyName"":""LG전자"",""installCharge"":null,""rawManagementType"":""sys:productConfig:managementType:self"",""cardDiscountAmount"":30000}}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WP-50C90621N,ajd:43934:75990,청호나이스,청호나이스 뉴 러블리트리 냉온정수기,WP-50C90621N,https://www.ajd.co.kr/electronics/overview/4020/detail/43934,https://www.ajd.co.kr/electronics/overview/4020/detail/43934,39900,9900,36,visit,,,hidden,,,,,18,,7,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""totalScore"":91.3,""reviewCount"":18,""textBadges"":[""위생기능 11위""],""specifications"":{""제품유형"":""데스크형"",""정수타입"":""직수형"",""필터종류"":""나노필터"",""필터개수"":""2개"",""편의기능"":""13개"",""살균부위"":""직수관, 코크"",""직수관 재질"":""PP"",""분리세척"":""O"",""정량출수"":""O"",""온수온도조절"":""O""},""scoreBreakdown"":{""정수성능"":96,""위생관리"":90,""편의기능"":100,""렌탈료"":80},""detailSn"":43934,""lowerCategorySn"":4020,""detailAverageScore"":91.3,""recommendLabel"":null},""offerMetadata"":{""rankingRank"":7,""benefitEvidence"":""not_exposed_in_detail"",""managementCycle"":""4개월관리(S)"",""companyName"":""청호나이스"",""installCharge"":null,""rawManagementType"":""sys:productConfig:managementType:visit"",""cardDiscountAmount"":30000}}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WP-50C90621N,ajd:43934:75993,청호나이스,청호나이스 뉴 러블리트리 냉온정수기,WP-50C90621N,https://www.ajd.co.kr/electronics/overview/4020/detail/43934,https://www.ajd.co.kr/electronics/overview/4020/detail/43934,37900,7900,36,self,,,hidden,,,,,18,,7,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""totalScore"":91.3,""reviewCount"":18,""textBadges"":[""위생기능 11위""],""specifications"":{""제품유형"":""데스크형"",""정수타입"":""직수형"",""필터종류"":""나노필터"",""필터개수"":""2개"",""편의기능"":""13개"",""살균부위"":""직수관, 코크"",""직수관 재질"":""PP"",""분리세척"":""O"",""정량출수"":""O"",""온수온도조절"":""O""},""scoreBreakdown"":{""정수성능"":96,""위생관리"":90,""편의기능"":100,""렌탈료"":80},""detailSn"":43934,""lowerCategorySn"":4020,""detailAverageScore"":91.3,""recommendLabel"":null},""offerMetadata"":{""rankingRank"":7,""benefitEvidence"":""not_exposed_in_detail"",""managementCycle"":""4개월필터발송 12개월관리(S)"",""companyName"":""청호나이스"",""installCharge"":null,""rawManagementType"":""sys:productConfig:managementType:self"",""cardDiscountAmount"":30000}}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WP-50C90621N,ajd:43934:75996,청호나이스,청호나이스 뉴 러블리트리 냉온정수기,WP-50C90621N,https://www.ajd.co.kr/electronics/overview/4020/detail/43934,https://www.ajd.co.kr/electronics/overview/4020/detail/43934,32900,2900,60,visit,,,hidden,,,,,18,,7,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""totalScore"":91.3,""reviewCount"":18,""textBadges"":[""위생기능 11위""],""specifications"":{""제품유형"":""데스크형"",""정수타입"":""직수형"",""필터종류"":""나노필터"",""필터개수"":""2개"",""편의기능"":""13개"",""살균부위"":""직수관, 코크"",""직수관 재질"":""PP"",""분리세척"":""O"",""정량출수"":""O"",""온수온도조절"":""O""},""scoreBreakdown"":{""정수성능"":96,""위생관리"":90,""편의기능"":100,""렌탈료"":80},""detailSn"":43934,""lowerCategorySn"":4020,""detailAverageScore"":91.3,""recommendLabel"":null},""offerMetadata"":{""rankingRank"":7,""benefitEvidence"":""not_exposed_in_detail"",""managementCycle"":""6M반값_4개월관리(H)"",""companyName"":""청호나이스"",""installCharge"":null,""rawManagementType"":""sys:productConfig:managementType:visit"",""cardDiscountAmount"":30000}}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WP-50C90621N,ajd:43934:75999,청호나이스,청호나이스 뉴 러블리트리 냉온정수기,WP-50C90621N,https://www.ajd.co.kr/electronics/overview/4020/detail/43934,https://www.ajd.co.kr/electronics/overview/4020/detail/43934,28900,0,60,self,,,hidden,,,,,18,,7,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""totalScore"":91.3,""reviewCount"":18,""textBadges"":[""위생기능 11위""],""specifications"":{""제품유형"":""데스크형"",""정수타입"":""직수형"",""필터종류"":""나노필터"",""필터개수"":""2개"",""편의기능"":""13개"",""살균부위"":""직수관, 코크"",""직수관 재질"":""PP"",""분리세척"":""O"",""정량출수"":""O"",""온수온도조절"":""O""},""scoreBreakdown"":{""정수성능"":96,""위생관리"":90,""편의기능"":100,""렌탈료"":80},""detailSn"":43934,""lowerCategorySn"":4020,""detailAverageScore"":91.3,""recommendLabel"":null},""offerMetadata"":{""rankingRank"":7,""benefitEvidence"":""not_exposed_in_detail"",""managementCycle"":""6M반값_4개월필터발송 12개월관리(H)"",""companyName"":""청호나이스"",""installCharge"":null,""rawManagementType"":""sys:productConfig:managementType:self"",""cardDiscountAmount"":30000}}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WP-50C90621N,ajd:43934:76002,청호나이스,청호나이스 뉴 러블리트리 냉온정수기,WP-50C90621N,https://www.ajd.co.kr/electronics/overview/4020/detail/43934,https://www.ajd.co.kr/electronics/overview/4020/detail/43934,31900,1900,72,visit,,,hidden,,,,,18,,7,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""totalScore"":91.3,""reviewCount"":18,""textBadges"":[""위생기능 11위""],""specifications"":{""제품유형"":""데스크형"",""정수타입"":""직수형"",""필터종류"":""나노필터"",""필터개수"":""2개"",""편의기능"":""13개"",""살균부위"":""직수관, 코크"",""직수관 재질"":""PP"",""분리세척"":""O"",""정량출수"":""O"",""온수온도조절"":""O""},""scoreBreakdown"":{""정수성능"":96,""위생관리"":90,""편의기능"":100,""렌탈료"":80},""detailSn"":43934,""lowerCategorySn"":4020,""detailAverageScore"":91.3,""recommendLabel"":null},""offerMetadata"":{""rankingRank"":7,""benefitEvidence"":""not_exposed_in_detail"",""managementCycle"":""6M반값_4개월관리(H)"",""companyName"":""청호나이스"",""installCharge"":null,""rawManagementType"":""sys:productConfig:managementType:visit"",""cardDiscountAmount"":30000}}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WP-50C90621N,ajd:43934:76005,청호나이스,청호나이스 뉴 러블리트리 냉온정수기,WP-50C90621N,https://www.ajd.co.kr/electronics/overview/4020/detail/43934,https://www.ajd.co.kr/electronics/overview/4020/detail/43934,26900,0,72,self,,,hidden,,,,,18,,7,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""totalScore"":91.3,""reviewCount"":18,""textBadges"":[""위생기능 11위""],""specifications"":{""제품유형"":""데스크형"",""정수타입"":""직수형"",""필터종류"":""나노필터"",""필터개수"":""2개"",""편의기능"":""13개"",""살균부위"":""직수관, 코크"",""직수관 재질"":""PP"",""분리세척"":""O"",""정량출수"":""O"",""온수온도조절"":""O""},""scoreBreakdown"":{""정수성능"":96,""위생관리"":90,""편의기능"":100,""렌탈료"":80},""detailSn"":43934,""lowerCategorySn"":4020,""detailAverageScore"":91.3,""recommendLabel"":null},""offerMetadata"":{""rankingRank"":7,""benefitEvidence"":""not_exposed_in_detail"",""managementCycle"":""6M반값_4개월필터발송 12개월관리(H)"",""companyName"":""청호나이스"",""installCharge"":null,""rawManagementType"":""sys:productConfig:managementType:self"",""cardDiscountAmount"":30000}}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:CP-AMS100,ajd:51697:81147,쿠쿠,쿠쿠 인스퓨어 MINI100 초소형 냉온정수기 (냉온정),CP-AMS100,https://www.ajd.co.kr/electronics/overview/4020/detail/51697,https://www.ajd.co.kr/electronics/overview/4020/detail/51697,39900,14900,36,visit,,,hidden,,,,,54,,8,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""totalScore"":91.1,""reviewCount"":54,""textBadges"":[""위생기능 140위""],""specifications"":{""제품유형"":""데스크형"",""정수타입"":""직수형"",""필터종류"":""나노필터"",""필터개수"":""2개"",""편의기능"":""13개"",""살균부위"":""코크, 직수관"",""직수관 재질"":""PP"",""분리세척"":""O"",""정량출수"":""O"",""온수온도조절"":""O""},""scoreBreakdown"":{""정수성능"":100,""위생관리"":86,""편의기능"":100,""렌탈료"":80},""detailSn"":51697,""lowerCategorySn"":4020,""detailAverageScore"":93.2,""recommendLabel"":null},""offerMetadata"":{""rankingRank"":8,""benefitEvidence"":""not_exposed_in_detail"",""managementCycle"":""6M반값_4개월관리"",""companyName"":""쿠쿠"",""installCharge"":null,""rawManagementType"":""sys:productConfig:managementType:visit"",""cardDiscountAmount"":25000}}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:CP-AMS100,ajd:51697:81148,쿠쿠,쿠쿠 인스퓨어 MINI100 초소형 냉온정수기 (냉온정),CP-AMS100,https://www.ajd.co.kr/electronics/overview/4020/detail/51697,https://www.ajd.co.kr/electronics/overview/4020/detail/51697,36900,11900,36,self,,,hidden,,,,,54,,8,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""totalScore"":91.1,""reviewCount"":54,""textBadges"":[""위생기능 140위""],""specifications"":{""제품유형"":""데스크형"",""정수타입"":""직수형"",""필터종류"":""나노필터"",""필터개수"":""2개"",""편의기능"":""13개"",""살균부위"":""코크, 직수관"",""직수관 재질"":""PP"",""분리세척"":""O"",""정량출수"":""O"",""온수온도조절"":""O""},""scoreBreakdown"":{""정수성능"":100,""위생관리"":86,""편의기능"":100,""렌탈료"":80},""detailSn"":51697,""lowerCategorySn"":4020,""detailAverageScore"":93.2,""recommendLabel"":null},""offerMetadata"":{""rankingRank"":8,""benefitEvidence"":""not_exposed_in_detail"",""managementCycle"":""6M반값_4개월필터발송 12개월관리"",""companyName"":""쿠쿠"",""installCharge"":null,""rawManagementType"":""sys:productConfig:managementType:self"",""cardDiscountAmount"":25000}}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:CP-AMS100,ajd:51697:84484,쿠쿠,쿠쿠 인스퓨어 MINI100 초소형 냉온정수기 (냉온정),CP-AMS100,https://www.ajd.co.kr/electronics/overview/4020/detail/51697,https://www.ajd.co.kr/electronics/overview/4020/detail/51697,34900,9900,60,visit,,,hidden,,,,,54,,8,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""totalScore"":91.1,""reviewCount"":54,""textBadges"":[""위생기능 140위""],""specifications"":{""제품유형"":""데스크형"",""정수타입"":""직수형"",""필터종류"":""나노필터"",""필터개수"":""2개"",""편의기능"":""13개"",""살균부위"":""코크, 직수관"",""직수관 재질"":""PP"",""분리세척"":""O"",""정량출수"":""O"",""온수온도조절"":""O""},""scoreBreakdown"":{""정수성능"":100,""위생관리"":86,""편의기능"":100,""렌탈료"":80},""detailSn"":51697,""lowerCategorySn"":4020,""detailAverageScore"":93.2,""recommendLabel"":null},""offerMetadata"":{""rankingRank"":8,""benefitEvidence"":""not_exposed_in_detail"",""managementCycle"":""6M반값_4개월관리"",""companyName"":""쿠쿠"",""installCharge"":null,""rawManagementType"":""sys:productConfig:managementType:visit"",""cardDiscountAmount"":25000}}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:CP-AMS100,ajd:51697:84485,쿠쿠,쿠쿠 인스퓨어 MINI100 초소형 냉온정수기 (냉온정),CP-AMS100,https://www.ajd.co.kr/electronics/overview/4020/detail/51697,https://www.ajd.co.kr/electronics/overview/4020/detail/51697,32900,7900,60,self,,,hidden,,,,,54,,8,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""totalScore"":91.1,""reviewCount"":54,""textBadges"":[""위생기능 140위""],""specifications"":{""제품유형"":""데스크형"",""정수타입"":""직수형"",""필터종류"":""나노필터"",""필터개수"":""2개"",""편의기능"":""13개"",""살균부위"":""코크, 직수관"",""직수관 재질"":""PP"",""분리세척"":""O"",""정량출수"":""O"",""온수온도조절"":""O""},""scoreBreakdown"":{""정수성능"":100,""위생관리"":86,""편의기능"":100,""렌탈료"":80},""detailSn"":51697,""lowerCategorySn"":4020,""detailAverageScore"":93.2,""recommendLabel"":null},""offerMetadata"":{""rankingRank"":8,""benefitEvidence"":""not_exposed_in_detail"",""managementCycle"":""6M반값_4개월필터발송 12개월관리"",""companyName"":""쿠쿠"",""installCharge"":null,""rawManagementType"":""sys:productConfig:managementType:self"",""cardDiscountAmount"":25000}}"
